time,x,y,z
1782039083.69,18.384,-33.02,10.885
1782039083.79,18.363,-33.029,10.887
1782039083.89,18.344,-33.036,10.889
1782039083.99,18.328,-33.042,10.889
1782039084.1,18.315,-33.044,10.889
1782039084.2,18.303,-33.042,10.887
1782039084.3,18.291,-33.042,10.883
1782039084.41,18.283,-33.041,10.88
1782039084.51,18.272,-33.04,10.878
1782039084.61,18.26,-33.036,10.877
1782039084.71,18.243,-33.032,10.875
1782039084.81,18.22,-33.03,10.873
1782039084.92,18.194,-33.029,10.871
1782039085.02,18.158,-33.028,10.869
1782039085.12,18.12,-33.027,10.869
1782039085.22,18.078,-33.03,10.869
1782039085.33,18.037,-33.027,10.87
1782039085.43,18.006,-33.025,10.871
1782039085.43,18.006,-33.025,10.871
1782039085.53,17.99,-33.024,10.873
1782039085.64,17.982,-33.02,10.875
1782039085.74,17.976,-33.005,10.877
1782039085.84,17.977,-32.988,10.878
1782039085.95,17.979,-32.97,10.879
1782039086.05,17.984,-32.946,10.88
1782039086.15,17.989,-32.908,10.877
1782039086.25,17.993,-32.893,10.875
1782039086.36,18.0,-32.879,10.873
1782039086.46,18.01,-32.864,10.87
1782039086.56,18.016,-32.851,10.866
1782039086.67,18.019,-32.841,10.862
1782039086.77,18.021,-32.833,10.857
1782039086.87,18.021,-32.827,10.853
1782039086.97,18.022,-32.827,10.852
1782039087.08,18.021,-32.832,10.852
1782039087.18,18.024,-32.839,10.85
1782039087.28,18.024,-32.841,10.85
1782039087.38,18.021,-32.842,10.85
1782039087.49,18.019,-32.845,10.849
1782039087.59,18.015,-32.848,10.85
1782039087.69,18.0,-32.845,10.852
1782039087.79,17.987,-32.843,10.853
1782039087.9,17.973,-32.843,10.854
1782039088.0,17.958,-32.845,10.853
1782039088.1,17.941,-32.851,10.854
1782039088.2,17.921,-32.853,10.854
1782039088.3,17.894,-32.86,10.855
1782039088.41,17.873,-32.865,10.856
1782039088.51,17.85,-32.87,10.855
1782039088.61,17.825,-32.873,10.855
1782039088.72,17.805,-32.876,10.855
1782039088.82,17.789,-32.877,10.857
1782039088.92,17.777,-32.877,10.858
1782039089.03,17.767,-32.88,10.859
1782039089.13,17.759,-32.884,10.86
1782039089.23,17.754,-32.887,10.861
1782039089.33,17.756,-32.891,10.862
1782039089.44,17.765,-32.892,10.863
1782039089.54,17.776,-32.894,10.862
1782039089.64,17.782,-32.898,10.861
1782039089.74,17.791,-32.904,10.859
1782039089.85,17.802,-32.911,10.858
1782039089.95,17.812,-32.919,10.858
1782039090.05,17.823,-32.93,10.859
1782039090.15,17.828,-32.943,10.86
1782039090.26,17.831,-32.95,10.865
1782039090.36,17.837,-32.943,10.869
1782039090.46,17.842,-32.934,10.872
1782039090.56,17.848,-32.922,10.875
1782039090.67,17.854,-32.908,10.877
1782039090.77,17.859,-32.889,10.875
1782039090.87,17.863,-32.872,10.874
1782039090.98,17.87,-32.849,10.871
1782039091.08,17.884,-32.822,10.869
1782039091.18,17.895,-32.798,10.867
1782039091.28,17.906,-32.776,10.866
1782039091.39,17.917,-32.757,10.866
1782039091.49,17.928,-32.734,10.866
1782039091.59,17.936,-32.715,10.865
1782039091.69,17.942,-32.696,10.866
1782039091.79,17.943,-32.683,10.869
1782039148.41,19.285,-32.9,11.888
1782039148.51,19.285,-32.9,11.887
1782039148.61,19.285,-32.9,11.887
1782039148.72,19.285,-32.9,11.887
1782039148.82,19.285,-32.9,11.886
1782039148.93,19.285,-32.9,11.886
1782039149.03,19.285,-32.9,11.886
1782039149.13,19.285,-32.9,11.886
1782039149.23,19.285,-32.901,11.886
1782039149.33,19.285,-32.901,11.886
1782039149.44,19.285,-32.901,11.886
1782039149.54,19.285,-32.901,11.885
1782039149.64,19.285,-32.901,11.885
1782039149.75,19.285,-32.901,11.885
1782039149.85,19.285,-32.901,11.885
1782039149.95,19.284,-32.901,11.886
1782039150.06,19.284,-32.901,11.886
1782039150.16,19.284,-32.902,11.886
1782039150.26,19.284,-32.902,11.886
1782039150.36,19.284,-32.902,11.885
1782039150.47,19.284,-32.902,11.885
1782039150.57,19.284,-32.902,11.885
1782039150.67,19.284,-32.902,11.885
1782039150.77,19.283,-32.902,11.885
1782039150.88,19.283,-32.903,11.885
1782039150.98,19.283,-32.903,11.885
1782039151.08,19.283,-32.903,11.885
1782039151.18,19.283,-32.903,11.885
1782039151.28,19.283,-32.903,11.885
1782039151.39,19.283,-32.903,11.885
1782039151.49,19.283,-32.903,11.885
1782039151.59,19.283,-32.903,11.885
1782039151.69,19.283,-32.903,11.884
1782039151.79,19.282,-32.903,11.884
1782039151.9,19.282,-32.903,11.884
1782039152.0,19.282,-32.903,11.884
1782039152.1,19.282,-32.904,11.884
1782039152.21,19.282,-32.904,11.884
1782039152.31,19.282,-32.904,11.884
1782039152.41,19.282,-32.904,11.884
1782039152.52,19.282,-32.904,11.885
1782039152.62,19.282,-32.904,11.885
1782039152.72,19.282,-32.904,11.885
1782039152.82,19.282,-32.905,11.886
1782039152.93,19.282,-32.905,11.886
1782039153.03,19.282,-32.905,11.886
1782039153.13,19.282,-32.905,11.886
1782039153.23,19.281,-32.905,11.885
1782039153.33,19.281,-32.905,11.885
1782039153.44,19.281,-32.905,11.885
1782039153.54,19.281,-32.905,11.885
1782039153.64,19.281,-32.905,11.884
1782039153.74,19.281,-32.905,11.884
1782039153.85,19.281,-32.906,11.883
1782039153.95,19.281,-32.906,11.883
1782039154.05,19.281,-32.906,11.883
1782039154.15,19.281,-32.907,11.882
