time,x,y,z
1782038771.02,7.33,-0.742,10.866
1782038771.12,7.353,-0.747,10.864
1782038771.23,7.371,-0.754,10.861
1782038771.33,7.392,-0.763,10.858
1782038771.43,7.406,-0.773,10.854
1782038771.53,7.412,-0.781,10.849
1782038771.64,7.412,-0.789,10.845
1782038771.74,7.407,-0.796,10.842
1782038771.84,7.398,-0.805,10.839
1782038771.94,7.386,-0.81,10.838
1782038772.04,7.373,-0.811,10.837
1782038772.15,7.362,-0.809,10.837
1782038772.25,7.354,-0.808,10.838
1782038772.35,7.349,-0.81,10.84
1782038772.46,7.346,-0.812,10.841
1782038772.56,7.34,-0.809,10.842
1782038772.66,7.335,-0.804,10.844
1782038772.76,7.339,-0.8,10.847
1782038772.87,7.344,-0.793,10.849
1782038772.97,7.353,-0.788,10.851
1782038773.07,7.358,-0.783,10.854
1782038773.17,7.359,-0.778,10.857
1782038773.28,7.361,-0.774,10.858
1782038773.38,7.362,-0.767,10.859
1782038773.48,7.367,-0.769,10.857
1782038773.58,7.363,-0.769,10.853
1782038773.69,7.36,-0.764,10.851
1782038773.79,7.362,-0.761,10.85
1782038773.89,7.36,-0.759,10.851
1782038773.99,7.366,-0.755,10.852
1782038774.1,7.382,-0.752,10.854
1782038774.2,7.394,-0.746,10.857
1782038774.3,7.399,-0.741,10.858
1782038774.41,7.404,-0.739,10.857
1782038774.51,7.404,-0.736,10.856
1782038774.61,7.398,-0.73,10.854
1782038774.72,7.377,-0.717,10.85
1782038774.82,7.371,-0.71,10.849
1782038774.92,7.367,-0.703,10.849
1782038775.02,7.366,-0.693,10.85
1782038775.12,7.365,-0.682,10.852
1782038775.23,7.367,-0.67,10.853
1782038775.34,7.372,-0.65,10.856
1782038775.44,7.381,-0.632,10.858
1782038775.55,7.394,-0.613,10.86
1782038775.65,7.403,-0.597,10.86
1782038775.76,7.406,-0.576,10.861
1782038775.86,7.412,-0.554,10.865
1782038775.96,7.424,-0.531,10.87
1782038776.06,7.437,-0.507,10.874
1782038776.17,7.448,-0.484,10.877
1782038776.27,7.464,-0.459,10.881
1782038776.37,7.491,-0.426,10.884
1782038776.47,7.516,-0.396,10.886
1782038776.57,7.546,-0.368,10.886
1782038776.68,7.565,-0.349,10.887
1782038776.78,7.589,-0.323,10.888
1782038776.88,7.606,-0.295,10.888
1782038776.99,7.62,-0.266,10.888
1782038777.09,7.63,-0.242,10.888
1782038777.19,7.634,-0.214,10.889
1782038777.29,7.633,-0.187,10.887
1782038777.4,7.632,-0.158,10.884
1782038777.5,7.63,-0.127,10.88
1782038777.6,7.629,-0.096,10.877
1782038777.71,7.632,-0.069,10.873
1782038777.71,7.632,-0.069,10.873
1782038777.81,7.633,-0.049,10.869
1782038777.91,7.628,-0.029,10.867
1782038778.01,7.618,-0.012,10.867
1782038778.11,7.606,0.0,10.865
1782038778.22,7.563,0.034,10.861
1782038778.32,7.533,0.052,10.86
1782038778.42,7.503,0.066,10.86
1782038778.52,7.478,0.081,10.862
1782038778.63,7.446,0.093,10.862
1782038778.73,7.412,0.11,10.86
1782038778.83,7.396,0.122,10.859
1782038778.93,7.382,0.131,10.859
1782038779.04,7.377,0.14,10.86
1782038779.14,7.382,0.146,10.86
1782038779.24,7.392,0.149,10.859
1782038779.35,7.409,0.148,10.86
1782038779.45,7.436,0.149,10.859
1782038779.55,7.468,0.145,10.856
1782038779.66,7.504,0.139,10.85
1782038779.76,7.548,0.131,10.846
1782038779.86,7.582,0.123,10.843
1782038779.96,7.613,0.11,10.841
1782038780.06,7.642,0.101,10.84
1782038780.17,7.669,0.092,10.839
1782038780.27,7.691,0.087,10.838
1782038780.37,7.709,0.084,10.838
1782038780.47,7.727,0.084,10.839
1782038780.57,7.742,0.087,10.84
1782038780.68,7.751,0.09,10.842
1782038780.78,7.757,0.094,10.845
1782038780.89,7.76,0.101,10.848
1782038780.99,7.764,0.109,10.851
1782038781.09,7.767,0.12,10.852
1782038781.19,7.769,0.13,10.852
1782038781.3,7.771,0.139,10.849
1782038781.4,7.773,0.142,10.845
1782038781.5,7.775,0.151,10.841
1782038781.6,7.772,0.157,10.838
1782038781.71,7.765,0.164,10.837
1782038781.81,7.755,0.166,10.836
1782038781.91,7.741,0.165,10.835
1782038782.01,7.721,0.163,10.835
1782038782.12,7.674,0.17,10.84
1782038782.22,7.649,0.17,10.844
1782038782.32,7.632,0.167,10.848
1782038782.43,7.614,0.16,10.853
1782038782.53,7.6,0.15,10.858
1782038782.63,7.592,0.141,10.86
