time,x,y,z
1782050273.01,2.01,2.915,-1.054
1782050273.11,1.997,2.909,-1.054
1782050273.21,1.982,2.903,-1.053
1782050273.31,1.948,2.892,-1.052
1782050273.42,1.924,2.883,-1.051
1782050273.52,1.896,2.871,-1.05
1782050273.62,1.875,2.859,-1.05
1782050273.72,1.859,2.844,-1.051
1782050273.83,1.842,2.828,-1.052
1782050273.93,1.827,2.817,-1.052
1782050274.03,1.811,2.801,-1.053
1782050274.13,1.792,2.787,-1.053
1782050274.23,1.771,2.776,-1.053
1782050274.34,1.744,2.766,-1.054
1782050274.44,1.718,2.761,-1.053
1782050274.54,1.69,2.758,-1.052
1782050274.64,1.659,2.757,-1.051
1782050274.74,1.632,2.756,-1.05
1782050274.85,1.602,2.756,-1.048
1782050274.95,1.578,2.758,-1.048
1782050275.05,1.553,2.75,-1.047
1782050275.15,1.538,2.744,-1.047
1782050275.25,1.528,2.736,-1.047
1782050275.36,1.507,2.72,-1.047
1782050275.46,1.495,2.716,-1.047
1782050275.56,1.48,2.714,-1.047
1782050275.66,1.466,2.719,-1.046
1782050275.77,1.466,2.719,-1.046
1782050275.87,1.43,2.739,-1.047
1782050275.87,1.43,2.739,-1.047
1782050275.97,1.41,2.75,-1.048
1782050276.07,1.393,2.758,-1.048
1782050276.17,1.375,2.766,-1.048
1782050276.28,1.362,2.773,-1.047
1782050276.38,1.357,2.784,-1.047
1782050276.48,1.35,2.794,-1.046
1782050276.58,1.344,2.812,-1.045
1782050276.69,1.336,2.828,-1.044
1782050276.79,1.327,2.84,-1.043
1782050276.89,1.322,2.85,-1.042
1782050276.99,1.318,2.863,-1.042
1782050277.09,1.312,2.875,-1.043
1782050277.2,1.305,2.89,-1.043
1782050277.3,1.302,2.905,-1.044
1782050277.4,1.298,2.912,-1.044
1782050277.51,1.29,2.917,-1.045
1782050277.61,1.283,2.921,-1.045
1782050277.71,1.274,2.925,-1.045
1782050277.82,1.266,2.928,-1.044
1782050277.92,1.259,2.931,-1.044
1782050278.02,1.248,2.936,-1.044
1782050278.12,1.235,2.944,-1.044
1782050278.22,1.227,2.953,-1.043
1782050278.33,1.224,2.958,-1.043
1782050278.43,1.222,2.961,-1.043
1782050278.53,1.22,2.964,-1.044
1782050278.63,1.22,2.966,-1.043
1782050278.73,1.22,2.969,-1.043
1782050278.84,1.222,2.973,-1.042
1782050278.94,1.224,2.976,-1.042
1782050279.04,1.225,2.978,-1.041
1782050279.14,1.227,2.985,-1.041
1782050279.24,1.23,2.991,-1.04
1782050279.35,1.238,2.996,-1.039
1782050279.45,1.248,2.998,-1.039
1782050279.55,1.256,2.998,-1.039
1782050279.65,1.268,2.996,-1.039
1782050279.75,1.283,2.987,-1.038
1782050279.86,1.312,2.967,-1.035
1782050279.96,1.32,2.952,-1.034
1782050280.06,1.327,2.94,-1.033
1782050280.16,1.335,2.922,-1.033
1782050280.27,1.335,2.922,-1.033
1782050280.37,1.343,2.891,-1.032
1782050280.47,1.346,2.877,-1.032
1782050280.57,1.346,2.869,-1.032
1782050280.67,1.35,2.863,-1.032
1782050280.78,1.36,2.857,-1.032
1782050280.88,1.363,2.854,-1.033
1782050280.98,1.364,2.852,-1.033
1782050281.08,1.361,2.851,-1.034
1782050281.19,1.357,2.85,-1.033
1782050281.29,1.355,2.848,-1.033
1782050281.39,1.349,2.85,-1.032
1782050281.49,1.34,2.852,-1.031
1782050281.6,1.326,2.852,-1.031
1782050281.7,1.31,2.85,-1.03
1782050281.8,1.29,2.848,-1.031
1782050281.9,1.276,2.849,-1.033
1782050282.01,1.252,2.848,-1.035
1782050282.11,1.233,2.843,-1.038
1782050282.21,1.218,2.838,-1.04
1782050282.32,1.202,2.837,-1.043
1782050282.42,1.19,2.834,-1.045
1782050282.52,1.177,2.829,-1.046
1782050282.62,1.162,2.828,-1.047
1782050282.72,1.148,2.824,-1.049
1782050282.83,1.129,2.824,-1.05
1782050282.93,1.113,2.826,-1.05
1782050283.03,1.096,2.83,-1.051
1782050283.13,1.081,2.837,-1.051
1782050283.24,1.067,2.846,-1.051
1782050283.34,1.048,2.859,-1.051
1782050283.44,1.027,2.868,-1.05
1782050283.54,1.0,2.879,-1.048
1782050283.65,0.972,2.895,-1.047
1782050283.75,0.942,2.916,-1.047
1782050283.85,0.91,2.936,-1.045
1782050283.95,0.88,2.953,-1.043
1782050284.06,0.844,2.971,-1.042
1782050284.16,0.808,2.99,-1.041
1782050284.26,0.78,3.007,-1.041
1782050284.36,0.726,3.022,-1.041
1782050284.47,0.697,3.031,-1.042
1782050284.57,0.674,3.035,-1.042
1782050284.67,0.649,3.032,-1.042
1782050284.78,0.617,3.02,-1.04
1782050284.88,0.594,3.007,-1.039
1782050284.98,0.568,2.988,-1.038
1782050285.08,0.544,2.965,-1.037
1782050285.18,0.524,2.947,-1.036
1782050285.29,0.501,2.924,-1.037
1782050285.39,0.485,2.902,-1.038
1782050285.49,0.465,2.875,-1.038
1782050285.59,0.436,2.852,-1.038
1782050285.69,0.41,2.839,-1.037
1782050285.8,0.384,2.83,-1.036
1782050285.9,0.361,2.827,-1.035
1782050286.0,0.333,2.831,-1.034
1782050286.1,0.306,2.838,-1.033
1782050286.2,0.273,2.849,-1.032
1782050286.31,0.242,2.861,-1.03
1782050286.41,0.225,2.87,-1.028
1782050286.51,0.209,2.88,-1.027
1782050286.62,0.194,2.886,-1.027
1782050286.72,0.181,2.89,-1.026
1782050286.82,0.175,2.899,-1.026
1782050286.92,0.171,2.906,-1.027
1782050287.03,0.166,2.924,-1.027
1782050287.13,0.16,2.937,-1.028
1782050287.23,0.154,2.946,-1.028
1782050287.33,0.148,2.955,-1.028
1782050287.43,0.14,2.96,-1.028
1782050287.54,0.129,2.968,-1.029
1782050287.64,0.112,2.974,-1.03
1782050287.74,0.094,2.977,-1.031
1782050287.84,0.077,2.977,-1.032
1782050287.95,0.065,2.975,-1.032
1782050288.05,0.049,2.973,-1.032
1782050288.15,0.033,2.97,-1.032
1782050288.25,0.018,2.966,-1.032
1782050288.36,-0.005,2.96,-1.032
1782050288.36,-0.005,2.96,-1.032
1782050288.46,-0.019,2.957,-1.033
1782050288.56,-0.042,2.948,-1.034
1782050288.66,-0.048,2.943,-1.034
1782050288.76,-0.048,2.943,-1.034
1782050288.87,-0.06,2.94,-1.034
1782050288.97,-0.072,2.939,-1.034
1782050289.07,-0.084,2.938,-1.034
1782050289.17,-0.1,2.937,-1.034
1782050289.28,-0.12,2.936,-1.033
1782050289.38,-0.141,2.938,-1.031
1782050289.48,-0.165,2.939,-1.03
1782050289.58,-0.182,2.938,-1.029
1782050289.68,-0.204,2.939,-1.028
1782050289.79,-0.23,2.945,-1.028
1782050289.89,-0.252,2.944,-1.028
1782050289.99,-0.272,2.943,-1.027
1782050290.09,-0.288,2.944,-1.028
1782050290.2,-0.302,2.942,-1.029
1782050290.3,-0.314,2.939,-1.029
1782050290.4,-0.32,2.938,-1.029
1782050290.51,-0.322,2.942,-1.029
1782050290.61,-0.322,2.944,-1.028
1782050290.71,-0.322,2.946,-1.028
1782050290.82,-0.321,2.948,-1.026
1782050290.92,-0.319,2.948,-1.025
1782050291.02,-0.318,2.943,-1.024
1782050291.12,-0.318,2.938,-1.022
1782050291.22,-0.315,2.936,-1.021
1782050291.33,-0.315,2.929,-1.019
1782050291.43,-0.316,2.925,-1.018
1782050291.54,-0.312,2.924,-1.017
1782050291.64,-0.309,2.92,-1.016
1782050291.74,-0.304,2.915,-1.017
1782050291.84,-0.301,2.908,-1.019
1782050291.95,-0.302,2.903,-1.021
1782050292.05,-0.301,2.893,-1.022
1782050292.15,-0.297,2.886,-1.024
1782050292.25,-0.291,2.878,-1.025
1782050292.36,-0.282,2.875,-1.026
1782050292.46,-0.275,2.872,-1.026
1782050292.56,-0.263,2.865,-1.024
1782050292.66,-0.253,2.861,-1.022
1782050292.77,-0.253,2.861,-1.022
1782050292.87,-0.236,2.859,-1.02
1782050292.97,-0.231,2.86,-1.019
1782050293.07,-0.229,2.857,-1.018
1782050293.17,-0.228,2.851,-1.018
1782050293.28,-0.228,2.846,-1.019
1782050293.38,-0.229,2.841,-1.02
1782050293.48,-0.225,2.838,-1.021
1782050293.58,-0.219,2.836,-1.023
1782050293.69,-0.211,2.838,-1.025
1782050293.79,-0.204,2.841,-1.027
1782050293.89,-0.2,2.848,-1.029
1782050293.99,-0.199,2.859,-1.031
1782050294.1,-0.196,2.875,-1.034
1782050294.2,-0.194,2.902,-1.036
1782050294.3,-0.194,2.932,-1.039
1782050294.4,-0.194,2.954,-1.04
1782050294.5,-0.194,2.978,-1.041
1782050294.61,-0.194,2.997,-1.041
1782050294.71,-0.191,3.016,-1.04
1782050294.81,-0.187,3.043,-1.039
1782050294.91,-0.18,3.059,-1.039
1782050295.02,-0.168,3.086,-1.038
1782050295.12,-0.157,3.108,-1.038
1782050295.22,-0.14,3.13,-1.037
1782050295.32,-0.133,3.145,-1.036
1782050295.43,-0.128,3.155,-1.036
1782050295.53,-0.12,3.17,-1.037
1782050295.63,-0.114,3.183,-1.038
1782050295.73,-0.112,3.2,-1.039
1782050295.84,-0.11,3.227,-1.04
1782050295.94,-0.108,3.255,-1.041
1782050296.04,-0.102,3.29,-1.042
1782050296.14,-0.095,3.327,-1.043
1782050296.24,-0.085,3.36,-1.042
1782050296.35,-0.075,3.408,-1.042
1782050296.45,-0.068,3.438,-1.042
1782050296.55,-0.061,3.468,-1.042
1782050296.65,-0.055,3.5,-1.042
1782050296.75,-0.05,3.535,-1.043
1782050296.86,-0.04,3.587,-1.045
1782050296.96,-0.036,3.613,-1.046
1782050297.06,-0.032,3.646,-1.048
1782050297.16,-0.029,3.682,-1.05
1782050297.27,-0.027,3.726,-1.052
1782050297.37,-0.026,3.76,-1.054
1782050297.47,-0.026,3.801,-1.055
1782050297.57,-0.021,3.837,-1.056
1782050297.67,-0.017,3.868,-1.056
1782050297.78,-0.013,3.902,-1.056
1782050297.88,-0.011,3.925,-1.055
1782050297.98,-0.009,3.95,-1.054
1782050298.08,-0.007,3.971,-1.052
1782050298.18,-0.01,3.989,-1.05
1782050298.29,-0.012,4.002,-1.048
1782050298.39,-0.016,4.014,-1.047
1782050298.49,-0.025,4.031,-1.047
1782050298.59,-0.034,4.05,-1.046
1782050298.69,-0.041,4.069,-1.046
1782050298.8,-0.051,4.092,-1.046
1782050298.9,-0.059,4.105,-1.046
1782050299.0,-0.069,4.118,-1.046
1782050299.1,-0.077,4.127,-1.046
1782050299.21,-0.091,4.137,-1.047
1782050299.31,-0.103,4.148,-1.048
1782050299.41,-0.114,4.154,-1.047
1782050299.51,-0.124,4.162,-1.047
1782050299.62,-0.141,4.171,-1.046
1782050299.72,-0.156,4.177,-1.046
1782050299.82,-0.17,4.187,-1.045
1782050299.93,-0.175,4.194,-1.045
1782050300.03,-0.175,4.205,-1.045
1782050300.13,-0.174,4.22,-1.044
1782050300.23,-0.171,4.237,-1.043
1782050300.23,-0.171,4.237,-1.043
1782050300.34,-0.168,4.26,-1.041
1782050300.44,-0.166,4.279,-1.04
1782050300.54,-0.161,4.298,-1.038
1782050300.64,-0.157,4.312,-1.036
1782050300.74,-0.155,4.317,-1.035
1782050300.85,-0.155,4.318,-1.035
1782050300.95,-0.156,4.318,-1.036
1782050301.05,-0.157,4.32,-1.037
1782050301.15,-0.16,4.326,-1.039
1782050301.25,-0.162,4.329,-1.04
1782050301.36,-0.161,4.331,-1.041
1782050301.46,-0.156,4.334,-1.042
1782050301.56,-0.152,4.337,-1.043
1782050301.66,-0.15,4.344,-1.044
1782050301.77,-0.148,4.35,-1.044
1782050301.87,-0.143,4.356,-1.043
1782050301.97,-0.139,4.36,-1.043
1782050302.07,-0.135,4.365,-1.042
1782050302.17,-0.133,4.369,-1.042
1782050302.28,-0.13,4.372,-1.041
1782050302.38,-0.127,4.373,-1.04
1782050302.48,-0.123,4.374,-1.039
1782050302.58,-0.116,4.379,-1.038
1782050302.68,-0.116,4.382,-1.038
1782050302.79,-0.117,4.384,-1.037
1782050302.89,-0.119,4.388,-1.036
1782050302.99,-0.123,4.396,-1.034
1782050303.09,-0.126,4.405,-1.033
1782050303.2,-0.124,4.419,-1.032
1782050303.3,-0.123,4.429,-1.031
1782050303.4,-0.123,4.435,-1.032
1782050303.5,-0.121,4.439,-1.032
1782050303.61,-0.118,4.441,-1.032
1782050303.71,-0.115,4.446,-1.032
1782050303.81,-0.112,4.45,-1.032
1782050303.91,-0.108,4.453,-1.031
1782050304.02,-0.11,4.461,-1.03
1782050304.12,-0.114,4.467,-1.028
1782050304.22,-0.117,4.471,-1.027
1782050304.33,-0.124,4.478,-1.027
1782050304.43,-0.126,4.487,-1.027
1782050304.53,-0.131,4.494,-1.028
1782050304.63,-0.137,4.5,-1.028
1782050304.73,-0.14,4.505,-1.028
1782050304.84,-0.143,4.512,-1.027
1782050304.94,-0.144,4.517,-1.026
1782050305.04,-0.145,4.521,-1.026
1782050305.15,-0.148,4.522,-1.025
1782050305.25,-0.152,4.527,-1.025
1782050305.36,-0.156,4.528,-1.025
1782050305.46,-0.159,4.528,-1.022
1782050305.56,-0.165,4.53,-1.022
1782050305.66,-0.169,4.531,-1.022
1782050305.77,-0.169,4.531,-1.022
1782050305.87,-0.162,4.531,-1.023
1782050305.97,-0.152,4.53,-1.024
1782050306.07,-0.134,4.528,-1.025
1782050306.17,-0.112,4.524,-1.026
1782050306.28,-0.089,4.522,-1.026
1782050306.38,-0.068,4.517,-1.026
1782050306.48,-0.04,4.506,-1.026
1782050306.58,-0.015,4.499,-1.026
1782050306.68,0.009,4.489,-1.026
1782050306.79,0.037,4.476,-1.026
1782050306.89,0.062,4.462,-1.026
1782050306.99,0.089,4.448,-1.026
1782050307.09,0.112,4.437,-1.027
1782050307.19,0.134,4.422,-1.028
1782050307.3,0.157,4.405,-1.029
1782050307.4,0.175,4.39,-1.03
1782050307.5,0.193,4.373,-1.03
1782050307.6,0.217,4.355,-1.03
1782050307.7,0.241,4.334,-1.03
1782050307.81,0.272,4.309,-1.03
1782050307.91,0.298,4.29,-1.031
1782050308.01,0.323,4.263,-1.032
1782050308.11,0.343,4.241,-1.034
1782050308.22,0.363,4.223,-1.035
1782050308.32,0.379,4.212,-1.036
1782050308.42,0.391,4.208,-1.037
1782050308.52,0.406,4.204,-1.038
1782050308.62,0.418,4.201,-1.038
1782050308.73,0.434,4.204,-1.037
1782050308.83,0.455,4.206,-1.036
1782050308.93,0.473,4.211,-1.034
1782050309.03,0.499,4.219,-1.033
1782050309.13,0.521,4.225,-1.031
1782050309.24,0.538,4.234,-1.029
1782050309.34,0.55,4.243,-1.028
1782050309.44,0.558,4.251,-1.028
1782050309.55,0.565,4.258,-1.029
1782050309.65,0.576,4.265,-1.03
1782050309.75,0.592,4.274,-1.031
1782050309.86,0.623,4.291,-1.035
1782050309.96,0.65,4.3,-1.036
1782050310.06,0.674,4.309,-1.036
1782050310.16,0.702,4.315,-1.034
1782050310.27,0.702,4.315,-1.034
1782050310.37,0.77,4.334,-1.032
1782050310.47,0.813,4.345,-1.03
1782050310.57,0.853,4.353,-1.028
1782050310.68,0.901,4.358,-1.026
1782050310.78,0.944,4.357,-1.023
1782050310.88,0.968,4.354,-1.022
1782050310.98,0.996,4.348,-1.02
1782050311.09,1.018,4.343,-1.019
1782050311.19,1.038,4.34,-1.02
1782050311.29,1.058,4.338,-1.02
1782050311.4,1.076,4.335,-1.022
1782050311.5,1.099,4.335,-1.024
1782050311.6,1.119,4.338,-1.026
1782050311.7,1.141,4.34,-1.027
1782050311.81,1.158,4.341,-1.028
1782050311.91,1.166,4.342,-1.029
1782050312.02,1.171,4.345,-1.03
1782050312.12,1.175,4.351,-1.03
1782050312.22,1.18,4.359,-1.03
1782050312.22,1.18,4.359,-1.03
1782050312.33,1.188,4.367,-1.031
1782050312.43,1.193,4.373,-1.032
1782050312.53,1.203,4.383,-1.034
1782050312.63,1.214,4.391,-1.036
1782050312.73,1.228,4.396,-1.038
1782050312.84,1.246,4.4,-1.039
1782050312.94,1.269,4.402,-1.04
1782050313.04,1.297,4.403,-1.04
1782050313.14,1.325,4.406,-1.04
1782050313.24,1.349,4.408,-1.04
1782050313.35,1.372,4.415,-1.04
1782050313.45,1.384,4.423,-1.039
1782050313.55,1.392,4.426,-1.037
1782050313.66,1.404,4.437,-1.033
1782050313.76,1.404,4.437,-1.033
1782050313.86,1.413,4.439,-1.03
1782050313.97,1.416,4.441,-1.03
1782050314.07,1.417,4.443,-1.03
1782050314.17,1.42,4.444,-1.029
1782050314.28,1.425,4.445,-1.029
1782050314.38,1.426,4.443,-1.028
1782050314.48,1.422,4.439,-1.027
1782050314.58,1.417,4.433,-1.026
1782050314.68,1.411,4.429,-1.024
1782050314.79,1.407,4.426,-1.022
1782050314.89,1.402,4.418,-1.02
1782050314.99,1.393,4.409,-1.02
1782050315.09,1.382,4.399,-1.021
1782050315.19,1.376,4.389,-1.021
1782050315.3,1.372,4.384,-1.023
1782050315.4,1.371,4.383,-1.024
1782050315.5,1.368,4.382,-1.027
1782050315.6,1.366,4.384,-1.03
1782050315.71,1.364,4.389,-1.032
1782050315.81,1.361,4.392,-1.035
1782050315.91,1.359,4.393,-1.036
1782050316.01,1.358,4.396,-1.037
1782050316.11,1.357,4.397,-1.038
1782050316.22,1.357,4.396,-1.038
1782050316.32,1.358,4.391,-1.037
1782050316.42,1.357,4.389,-1.037
1782050316.53,1.356,4.384,-1.037
1782050316.63,1.355,4.382,-1.037
1782050316.73,1.354,4.38,-1.037
1782050316.83,1.35,4.38,-1.037
1782050316.93,1.348,4.382,-1.036
1782050317.04,1.348,4.383,-1.037
1782050317.14,1.344,4.383,-1.037
1782050317.24,1.339,4.383,-1.039
1782050317.34,1.338,4.382,-1.04
1782050317.45,1.338,4.382,-1.041
1782050317.55,1.346,4.382,-1.041
1782050317.65,1.355,4.385,-1.042
1782050317.75,1.367,4.388,-1.043
1782050317.85,1.383,4.389,-1.044
1782050317.96,1.409,4.39,-1.046
1782050318.06,1.422,4.392,-1.046
1782050318.16,1.438,4.391,-1.046
1782050318.26,1.438,4.391,-1.046
1782050318.37,1.471,4.383,-1.045
1782050318.47,1.485,4.38,-1.045
1782050318.57,1.496,4.377,-1.045
1782050318.67,1.505,4.373,-1.045
1782050318.78,1.518,4.371,-1.046
1782050318.88,1.527,4.372,-1.047
1782050318.98,1.539,4.374,-1.048
1782050319.08,1.55,4.376,-1.049
1782050319.18,1.567,4.374,-1.051
1782050319.29,1.59,4.37,-1.052
1782050319.39,1.614,4.363,-1.052
1782050319.49,1.643,4.354,-1.052
1782050319.59,1.673,4.344,-1.052
1782050319.7,1.702,4.336,-1.052
1782050319.8,1.739,4.328,-1.052
1782050319.9,1.768,4.322,-1.052
1782050320.0,1.794,4.318,-1.053
1782050320.11,1.815,4.314,-1.053
1782050320.21,1.837,4.313,-1.053
1782050320.31,1.86,4.314,-1.053
1782050320.42,1.876,4.313,-1.052
1782050320.52,1.895,4.315,-1.052
1782050320.62,1.921,4.316,-1.051
1782050320.72,1.943,4.316,-1.05
1782050320.83,1.968,4.316,-1.05
1782050320.93,1.99,4.315,-1.049
1782050321.03,2.019,4.314,-1.048
1782050321.13,2.049,4.313,-1.047
1782050321.23,2.078,4.312,-1.045
1782050321.34,2.108,4.312,-1.044
1782050321.44,2.13,4.313,-1.044
1782050321.54,2.153,4.313,-1.044
1782050321.64,2.175,4.316,-1.044
1782050321.74,2.194,4.319,-1.044
1782050321.85,2.211,4.321,-1.044
1782050321.95,2.223,4.322,-1.043
1782050322.05,2.237,4.324,-1.042
1782050322.15,2.25,4.327,-1.041
1782050322.25,2.264,4.332,-1.04
1782050322.36,2.305,4.343,-1.04
1782050322.46,2.332,4.347,-1.04
1782050322.56,2.358,4.356,-1.04
1782050322.66,2.384,4.365,-1.04
1782050322.77,2.384,4.365,-1.04
1782050322.87,2.429,4.374,-1.038
1782050322.97,2.453,4.375,-1.036
1782050323.07,2.478,4.378,-1.034
1782050323.17,2.498,4.381,-1.032
1782050323.28,2.517,4.382,-1.03
1782050323.38,2.53,4.379,-1.029
1782050323.48,2.54,4.373,-1.028
1782050323.58,2.552,4.365,-1.027
1782050323.69,2.568,4.361,-1.027
1782050323.79,2.588,4.357,-1.027
1782050323.89,2.601,4.356,-1.027
1782050323.99,2.622,4.356,-1.027
1782050324.09,2.647,4.356,-1.026
1782050324.2,2.673,4.356,-1.025
1782050324.3,2.702,4.357,-1.023
1782050324.3,2.702,4.357,-1.023
1782050324.4,2.72,4.36,-1.021
1782050324.51,2.738,4.362,-1.017
1782050324.61,2.753,4.366,-1.012
1782050324.71,2.767,4.369,-1.007
1782050324.81,2.784,4.372,-1.0
1782050324.92,2.796,4.372,-0.993
1782050325.02,2.806,4.364,-0.982
1782050325.12,2.816,4.355,-0.969
1782050325.22,2.824,4.347,-0.952
1782050325.32,2.833,4.334,-0.929
1782050325.43,2.84,4.325,-0.909
1782050325.53,2.849,4.317,-0.884
1782050325.63,2.855,4.312,-0.855
1782050325.73,2.858,4.307,-0.825
1782050325.84,2.858,4.302,-0.785
1782050325.94,2.858,4.298,-0.753
1782050326.04,2.863,4.296,-0.711
1782050326.14,2.868,4.29,-0.665
1782050326.24,2.868,4.285,-0.615
1782050326.35,2.865,4.286,-0.547
1782050326.45,2.867,4.281,-0.496
1782050326.55,2.872,4.275,-0.426
1782050326.65,2.877,4.277,-0.357
1782050326.76,2.883,4.283,-0.28
1782050326.86,2.915,4.268,-0.113
1782050326.96,2.943,4.258,-0.025
1782050327.07,2.979,4.246,0.063
1782050327.17,3.01,4.235,0.043
1782050327.27,3.01,4.235,0.043
1782050327.38,3.068,4.221,0.041
1782050327.48,3.087,4.211,0.036
1782050327.58,3.091,4.207,0.031
1782050327.68,3.085,4.207,0.025
1782050327.79,3.068,4.211,0.019
1782050327.89,3.054,4.217,0.014
1782050327.99,3.042,4.222,0.01
1782050328.09,3.031,4.226,0.005
1782050328.19,3.021,4.227,0.002
1782050328.3,3.015,4.229,-0.001
1782050328.4,3.013,4.227,-0.003
1782050328.5,3.013,4.225,-0.005
1782050328.61,3.014,4.222,-0.007
1782050328.71,3.016,4.22,-0.008
1782050328.81,3.019,4.217,-0.009
1782050328.92,3.021,4.215,-0.01
1782050329.02,3.022,4.213,-0.012
1782050329.12,3.024,4.213,-0.013
1782050329.22,3.028,4.212,-0.013
1782050329.33,3.031,4.211,-0.014
1782050329.43,3.032,4.21,-0.014
1782050329.53,3.035,4.211,-0.015
1782050329.63,3.037,4.213,-0.015
1782050329.73,3.039,4.213,-0.015
1782050329.84,3.041,4.212,-0.015
1782050329.94,3.041,4.21,-0.015
1782050330.04,3.039,4.205,-0.015
1782050330.14,3.037,4.199,-0.015
1782050330.24,3.036,4.193,-0.014
1782050330.35,3.037,4.188,-0.013
1782050330.45,3.04,4.185,-0.012
1782050330.55,3.045,4.184,-0.012
1782050330.65,3.053,4.185,-0.01
1782050330.75,3.06,4.185,-0.01
1782050330.86,3.069,4.182,-0.007
1782050330.96,3.071,4.18,-0.005
1782050331.06,3.071,4.179,-0.003
1782050331.16,3.07,4.176,-0.002
1782050331.27,3.07,4.176,-0.002
1782050331.37,3.065,4.17,0.002
1782050331.47,3.063,4.17,0.004
1782050331.57,3.063,4.17,0.006
1782050331.68,3.066,4.17,0.008
1782050331.78,3.069,4.171,0.009
1782050331.88,3.072,4.172,0.01
1782050331.98,3.075,4.173,0.011
1782050332.09,3.077,4.174,0.011
1782050332.19,3.08,4.175,0.011
1782050332.29,3.082,4.176,0.011
1782050332.39,3.083,4.176,0.01
1782050332.49,3.083,4.178,0.009
1782050332.6,3.083,4.181,0.006
1782050332.7,3.084,4.186,0.002
1782050332.8,3.085,4.193,-0.001
1782050332.9,3.085,4.199,-0.004
1782050333.01,3.087,4.206,-0.005
