time,x,y,z
1782049304.26,-39782.465,-36901.289,-1.256
1782049304.36,-39782.484,-36901.285,-1.253
1782049304.46,-39782.52,-36901.285,-1.252
1782049304.56,-39782.551,-36901.285,-1.254
1782049304.56,-39782.551,-36901.285,-1.254
1782049304.67,-39782.582,-36901.285,-1.258
1782049304.77,-39782.613,-36901.316,-1.265
1782049304.87,-39782.645,-36901.348,-1.273
1782049304.97,-39782.676,-36901.379,-1.278
1782049305.08,-39782.707,-36901.41,-1.281
1782049305.18,-39782.715,-36901.449,-1.285
1782049305.28,-39782.715,-36901.492,-1.29
1782049305.39,-39782.715,-36901.527,-1.297
1782049305.49,-39782.715,-36901.555,-1.302
1782049305.59,-39782.715,-36901.586,-1.307
1782049305.69,-39782.715,-36901.613,-1.311
1782049305.8,-39782.715,-36901.613,-1.309
1782049305.9,-39782.715,-36901.613,-1.306
1782049306.0,-39782.715,-36901.613,-1.304
1782049306.1,-39782.715,-36901.621,-1.304
1782049306.2,-39782.715,-36901.621,-1.304
1782049306.31,-39782.715,-36901.621,-1.305
1782049306.41,-39782.715,-36901.609,-1.306
1782049306.51,-39782.715,-36901.578,-1.308
1782049306.61,-39782.715,-36901.555,-1.311
1782049306.72,-39782.715,-36901.547,-1.314
1782049306.82,-39782.715,-36901.516,-1.316
1782049306.92,-39782.711,-36901.484,-1.317
1782049307.02,-39782.711,-36901.453,-1.318
1782049307.13,-39782.711,-36901.422,-1.319
1782049307.23,-39782.711,-36901.395,-1.322
1782049307.33,-39782.711,-36901.367,-1.323
1782049307.43,-39782.711,-36901.336,-1.32
1782049307.53,-39782.695,-36901.305,-1.316
1782049307.64,-39782.695,-36901.273,-1.311
1782049307.74,-39782.695,-36901.238,-1.306
1782049307.84,-39782.723,-36901.207,-1.301
1782049307.94,-39782.754,-36901.176,-1.298
1782049308.04,-39782.785,-36901.16,-1.3
1782049308.15,-39782.816,-36901.16,-1.304
1782049308.25,-39782.84,-36901.16,-1.308
1782049308.35,-39782.852,-36901.16,-1.313
1782049308.45,-39782.863,-36901.16,-1.316
1782049308.56,-39782.863,-36901.16,-1.316
1782049308.66,-39782.863,-36901.16,-1.315
1782049308.76,-39782.863,-36901.16,-1.314
1782049308.87,-39782.863,-36901.16,-1.311
1782049308.97,-39782.863,-36901.16,-1.309
1782049309.07,-39782.863,-36901.16,-1.31
1782049309.17,-39782.863,-36901.16,-1.311
1782049309.27,-39782.863,-36901.16,-1.313
1782049309.38,-39782.863,-36901.16,-1.314
1782049309.48,-39782.863,-36901.16,-1.314
1782049309.58,-39782.863,-36901.16,-1.312
1782049309.68,-39782.863,-36901.16,-1.308
1782049309.79,-39782.863,-36901.16,-1.304
1782049309.89,-39782.863,-36901.16,-1.299
1782049309.99,-39782.863,-36901.16,-1.295
1782049310.09,-39782.863,-36901.16,-1.292
1782049310.2,-39782.863,-36901.16,-1.285
1782049310.3,-39782.863,-36901.184,-1.282
1782049310.4,-39782.844,-36901.215,-1.28
1782049310.5,-39782.816,-36901.246,-1.277
1782049310.6,-39782.785,-36901.277,-1.276
1782049310.71,-39782.754,-36901.309,-1.274
1782049310.81,-39782.723,-36901.34,-1.273
1782049310.91,-39782.691,-36901.371,-1.272
1782049311.01,-39782.66,-36901.402,-1.272
1782049311.11,-39782.629,-36901.434,-1.272
1782049311.22,-39782.613,-36901.465,-1.273
1782049311.32,-39782.613,-36901.496,-1.275
1782049311.42,-39782.613,-36901.527,-1.278
1782049311.52,-39782.613,-36901.559,-1.281
1782049311.63,-39782.613,-36901.59,-1.284
1782049311.73,-39782.613,-36901.621,-1.287
1782049311.83,-39782.613,-36901.652,-1.291
1782049311.93,-39782.613,-36901.684,-1.295
1782049312.03,-39782.613,-36901.715,-1.299
1782049312.14,-39782.613,-36901.746,-1.305
1782049312.24,-39782.613,-36901.777,-1.311
1782049312.34,-39782.613,-36901.809,-1.317
1782049312.44,-39782.613,-36901.809,-1.322
1782049312.54,-39782.613,-36901.812,-1.328
1782049312.65,-39782.609,-36901.812,-1.33
1782049312.75,-39782.609,-36901.812,-1.33
1782049312.85,-39782.605,-36901.812,-1.328
1782049312.95,-39782.602,-36901.812,-1.327
1782049313.06,-39782.602,-36901.812,-1.326
1782049313.16,-39782.602,-36901.84,-1.323
1782049313.26,-39782.602,-36901.871,-1.321
1782049313.37,-39782.602,-36901.902,-1.321
1782049313.47,-39782.602,-36901.934,-1.322
1782049313.57,-39782.602,-36901.965,-1.322
1782049313.67,-39782.602,-36902.0,-1.32
1782049313.78,-39782.602,-36902.031,-1.312
1782049313.88,-39782.602,-36902.062,-1.3
1782049313.98,-39782.602,-36902.094,-1.288
1782049314.08,-39782.602,-36902.129,-1.277
1782049314.18,-39782.602,-36902.16,-1.27
1782049314.29,-39782.602,-36902.191,-1.265
1782049314.39,-39782.602,-36902.219,-1.262
1782049314.49,-39782.602,-36902.219,-1.26
1782049314.59,-39782.602,-36902.219,-1.258
1782049314.7,-39782.602,-36902.223,-1.262
1782049314.8,-39782.602,-36902.223,-1.266
1782049314.9,-39782.602,-36902.223,-1.267
1782049315.0,-39782.602,-36902.223,-1.266
1782049315.1,-39782.609,-36902.223,-1.265
1782049315.21,-39782.617,-36902.223,-1.264
1782049315.31,-39782.633,-36902.223,-1.259
1782049315.41,-39782.652,-36902.223,-1.257
1782049315.51,-39782.684,-36902.223,-1.259
1782049315.62,-39782.695,-36902.223,-1.265
1782049315.73,-39782.711,-36902.246,-1.272
1782049315.83,-39782.742,-36902.27,-1.275
1782049315.93,-39782.77,-36902.301,-1.278
1782049316.04,-39782.773,-36902.332,-1.277
1782049316.14,-39782.773,-36902.363,-1.274
1782049316.25,-39782.773,-36902.395,-1.27
1782049316.35,-39782.773,-36902.426,-1.269
1782049316.45,-39782.773,-36902.453,-1.268
1782049316.55,-39782.773,-36902.484,-1.268
1782049316.66,-39782.773,-36902.516,-1.276
1782049316.76,-39782.762,-36902.547,-1.285
1782049316.87,-39782.734,-36902.578,-1.289
1782049316.97,-39782.703,-36902.609,-1.289
1782049317.07,-39782.672,-36902.641,-1.29
1782049317.18,-39782.645,-36902.652,-1.293
1782049317.28,-39782.609,-36902.652,-1.298
1782049317.39,-39782.582,-36902.652,-1.3
1782049317.49,-39782.551,-36902.652,-1.302
1782049317.59,-39782.48,-36902.652,-1.296
1782049317.7,-39782.441,-36902.652,-1.294
1782049317.8,-39782.41,-36902.652,-1.289
1782049317.91,-39782.383,-36902.652,-1.283
1782049318.01,-39782.383,-36902.652,-1.281
1782049318.12,-39782.383,-36902.66,-1.289
1782049318.22,-39782.383,-36902.684,-1.3
1782049318.33,-39782.383,-36902.719,-1.314
1782049318.43,-39782.383,-36902.746,-1.322
1782049318.53,-39782.383,-36902.777,-1.324
1782049318.64,-39782.383,-36902.805,-1.32
1782049318.74,-39782.383,-36902.836,-1.32
1782049318.85,-39782.383,-36902.867,-1.319
1782049318.95,-39782.383,-36902.898,-1.314
1782049319.05,-39782.383,-36902.93,-1.311
1782049319.16,-39782.398,-36902.961,-1.312
1782049319.27,-39782.406,-36902.992,-1.313
1782049319.37,-39782.406,-36903.027,-1.312
1782049319.47,-39782.406,-36903.055,-1.311
1782049319.58,-39782.418,-36903.086,-1.309
1782049319.69,-39782.418,-36903.117,-1.305
1782049319.79,-39782.418,-36903.148,-1.3
1782049319.79,-39782.418,-36903.148,-1.3
1782049319.9,-39782.418,-36903.211,-1.293
1782049320.0,-39782.418,-36903.242,-1.284
1782049320.1,-39782.438,-36903.273,-1.278
1782049320.21,-39782.449,-36903.305,-1.277
1782049320.32,-39782.449,-36903.336,-1.279
1782049320.42,-39782.449,-36903.367,-1.282
1782049320.52,-39782.449,-36903.398,-1.285
1782049320.63,-39782.449,-36903.43,-1.288
1782049320.74,-39782.449,-36903.488,-1.291
1782049320.84,-39782.449,-36903.523,-1.292
1782049320.94,-39782.449,-36903.555,-1.294
1782049321.04,-39782.449,-36903.594,-1.299
1782049321.15,-39782.449,-36903.629,-1.301
1782049321.25,-39782.461,-36903.672,-1.299
1782049321.35,-39782.488,-36903.707,-1.294
1782049321.46,-39782.52,-36903.738,-1.288
1782049321.56,-39782.551,-36903.762,-1.284
1782049321.67,-39782.582,-36903.762,-1.281
1782049321.77,-39782.613,-36903.766,-1.279
1782049321.87,-39782.645,-36903.766,-1.279
1782049321.98,-39782.664,-36903.766,-1.279
1782049322.08,-39782.664,-36903.75,-1.279
1782049322.19,-39782.68,-36903.727,-1.28
1782049322.29,-39782.688,-36903.664,-1.287
1782049322.4,-39782.688,-36903.633,-1.29
1782049322.5,-39782.688,-36903.602,-1.294
1782049322.6,-39782.668,-36903.574,-1.297
1782049322.71,-39782.637,-36903.547,-1.3
1782049322.81,-39782.605,-36903.531,-1.3
1782049322.91,-39782.574,-36903.504,-1.296
1782049323.02,-39782.543,-36903.484,-1.286
1782049323.12,-39782.512,-36903.465,-1.273
1782049323.22,-39782.48,-36903.434,-1.26
1782049323.33,-39782.449,-36903.418,-1.252
1782049323.43,-39782.418,-36903.414,-1.249
1782049323.53,-39782.387,-36903.395,-1.244
1782049323.64,-39782.371,-36903.387,-1.243
1782049323.74,-39782.367,-36903.387,-1.244
1782049323.84,-39782.367,-36903.387,-1.248
1782049323.94,-39782.367,-36903.387,-1.256
1782049324.04,-39782.367,-36903.387,-1.264
1782049324.15,-39782.367,-36903.371,-1.271
1782049324.25,-39782.367,-36903.344,-1.272
1782049324.35,-39782.352,-36903.312,-1.269
1782049324.45,-39782.352,-36903.281,-1.262
1782049324.56,-39782.352,-36903.254,-1.255
1782049324.66,-39782.352,-36903.234,-1.251
1782049324.76,-39782.352,-36903.219,-1.248
1782049324.86,-39782.352,-36903.219,-1.247
1782049324.97,-39782.352,-36903.219,-1.254
1782049325.07,-39782.352,-36903.219,-1.271
1782049325.17,-39782.352,-36903.207,-1.286
1782049325.27,-39782.352,-36903.207,-1.288
1782049325.38,-39782.352,-36903.184,-1.284
1782049325.48,-39782.352,-36903.18,-1.284
1782049325.58,-39782.352,-36903.172,-1.287
1782049325.68,-39782.352,-36903.172,-1.294
1782049325.79,-39782.352,-36903.172,-1.307
1782049325.89,-39782.352,-36903.172,-1.323
1782049325.99,-39782.352,-36903.172,-1.333
1782049326.09,-39782.352,-36903.172,-1.334
1782049326.2,-39782.352,-36903.191,-1.317
1782049326.3,-39782.352,-36903.223,-1.309
1782049326.4,-39782.352,-36903.254,-1.306
1782049326.5,-39782.352,-36903.285,-1.306
1782049326.6,-39782.352,-36903.301,-1.306
1782049326.71,-39782.352,-36903.332,-1.306
1782049326.81,-39782.352,-36903.352,-1.303
1782049326.91,-39782.352,-36903.363,-1.301
1782049327.01,-39782.352,-36903.395,-1.302
1782049327.12,-39782.352,-36903.426,-1.302
1782049327.22,-39782.352,-36903.457,-1.299
1782049327.32,-39782.352,-36903.488,-1.295
1782049327.42,-39782.367,-36903.52,-1.294
1782049327.53,-39782.367,-36903.555,-1.295
1782049327.63,-39782.367,-36903.582,-1.297
1782049327.73,-39782.371,-36903.617,-1.299
1782049327.83,-39782.371,-36903.633,-1.302
1782049327.94,-39782.371,-36903.664,-1.305
1782049328.04,-39782.375,-36903.695,-1.308
1782049328.14,-39782.375,-36903.73,-1.312
1782049328.25,-39782.375,-36903.762,-1.315
1782049328.35,-39782.375,-36903.789,-1.315
1782049328.45,-39782.375,-36903.812,-1.313
1782049328.55,-39782.383,-36903.844,-1.311
1782049328.66,-39782.387,-36903.871,-1.311
1782049328.76,-39782.395,-36903.902,-1.31
1782049328.86,-39782.398,-36903.934,-1.307
1782049328.96,-39782.406,-36903.965,-1.302
1782049329.06,-39782.406,-36904.0,-1.299
1782049329.17,-39782.406,-36904.031,-1.297
1782049329.27,-39782.406,-36904.062,-1.296
1782049329.37,-39782.406,-36904.094,-1.294
1782049329.47,-39782.406,-36904.125,-1.294
1782049329.57,-39782.406,-36904.164,-1.299
1782049329.68,-39782.406,-36904.203,-1.305
1782049329.78,-39782.406,-36904.234,-1.307
1782049329.88,-39782.406,-36904.266,-1.31
1782049329.98,-39782.406,-36904.289,-1.311
1782049330.09,-39782.406,-36904.293,-1.31
1782049330.19,-39782.406,-36904.293,-1.306
1782049330.29,-39782.406,-36904.293,-1.303
1782049330.4,-39782.406,-36904.293,-1.3
1782049330.5,-39782.406,-36904.293,-1.3
1782049330.6,-39782.406,-36904.297,-1.301
1782049330.71,-39782.387,-36904.309,-1.298
1782049330.81,-39782.359,-36904.309,-1.289
1782049330.91,-39782.336,-36904.309,-1.276
1782049331.01,-39782.305,-36904.316,-1.262
1782049331.12,-39782.273,-36904.34,-1.249
1782049331.22,-39782.242,-36904.371,-1.243
1782049331.32,-39782.207,-36904.406,-1.244
1782049331.42,-39782.18,-36904.434,-1.245
1782049331.53,-39782.148,-36904.465,-1.243
1782049331.63,-39782.117,-36904.496,-1.24
1782049331.73,-39782.09,-36904.527,-1.237
1782049331.83,-39782.09,-36904.559,-1.234
1782049331.94,-39782.09,-36904.59,-1.233
1782049332.04,-39782.09,-36904.621,-1.232
1782049332.14,-39782.09,-36904.652,-1.235
1782049332.24,-39782.102,-36904.684,-1.242
1782049332.35,-39782.133,-36904.715,-1.254
1782049332.45,-39782.164,-36904.746,-1.269
1782049332.55,-39782.188,-36904.777,-1.286
1782049332.66,-39782.188,-36904.809,-1.3
1782049332.76,-39782.188,-36904.84,-1.313
1782049332.86,-39782.199,-36904.871,-1.322
1782049332.96,-39782.203,-36904.902,-1.331
1782049333.06,-39782.203,-36904.934,-1.338
1782049333.17,-39782.203,-36904.965,-1.342
1782049333.27,-39782.203,-36904.996,-1.342
1782049333.37,-39782.203,-36905.027,-1.339
1782049333.47,-39782.203,-36905.035,-1.334
1782049333.57,-39782.203,-36905.035,-1.329
1782049333.68,-39782.203,-36905.039,-1.323
1782049333.78,-39782.188,-36905.047,-1.318
1782049333.88,-39782.188,-36905.047,-1.314
1782049333.99,-39782.188,-36905.059,-1.312
1782049334.09,-39782.188,-36905.059,-1.313
1782049334.19,-39782.188,-36905.059,-1.317
1782049334.29,-39782.188,-36905.059,-1.317
1782049334.4,-39782.188,-36905.059,-1.319
1782049334.5,-39782.18,-36905.059,-1.32
1782049334.6,-39782.18,-36905.059,-1.32
1782049334.71,-39782.168,-36905.059,-1.322
1782049334.81,-39782.168,-36905.059,-1.323
1782049334.91,-39782.168,-36905.059,-1.325
1782049335.01,-39782.172,-36905.059,-1.327
1782049335.11,-39782.203,-36905.059,-1.328
1782049335.22,-39782.234,-36905.059,-1.328
1782049335.32,-39782.266,-36905.074,-1.327
1782049335.42,-39782.297,-36905.105,-1.323
1782049335.52,-39782.328,-36905.121,-1.318
1782049335.63,-39782.359,-36905.152,-1.311
1782049335.73,-39782.391,-36905.184,-1.306
1782049335.83,-39782.422,-36905.215,-1.305
1782049335.93,-39782.453,-36905.238,-1.306
1782049336.03,-39782.484,-36905.27,-1.311
1782049336.14,-39782.516,-36905.281,-1.317
1782049336.24,-39782.531,-36905.289,-1.326
1782049336.34,-39782.531,-36905.289,-1.334
1782049336.44,-39782.531,-36905.289,-1.34
1782049336.55,-39782.531,-36905.289,-1.346
1782049336.65,-39782.523,-36905.305,-1.35
1782049336.75,-39782.492,-36905.305,-1.354
1782049336.85,-39782.461,-36905.305,-1.358
1782049336.96,-39782.43,-36905.305,-1.359
1782049337.06,-39782.398,-36905.289,-1.359
1782049337.16,-39782.352,-36905.258,-1.357
1782049337.26,-39782.32,-36905.23,-1.353
1782049337.26,-39782.32,-36905.23,-1.353
1782049337.37,-39782.277,-36905.211,-1.348
1782049337.47,-39782.246,-36905.199,-1.342
1782049337.57,-39782.215,-36905.195,-1.335
1782049337.67,-39782.184,-36905.191,-1.327
1782049337.77,-39782.152,-36905.188,-1.321
1782049337.88,-39782.121,-36905.188,-1.318
1782049337.98,-39782.086,-36905.188,-1.318
1782049338.08,-39782.055,-36905.188,-1.316
1782049338.19,-39782.023,-36905.188,-1.313
1782049338.29,-39781.992,-36905.188,-1.305
1782049338.39,-39781.961,-36905.188,-1.297
1782049338.49,-39781.93,-36905.188,-1.291
1782049338.59,-39781.922,-36905.188,-1.287
1782049338.7,-39781.922,-36905.188,-1.283
1782049338.8,-39781.922,-36905.188,-1.281
1782049338.9,-39781.949,-36905.188,-1.278
1782049339.0,-39781.977,-36905.191,-1.28
1782049339.1,-39782.004,-36905.215,-1.283
1782049339.21,-39782.023,-36905.234,-1.288
1782049339.31,-39782.055,-36905.258,-1.293
1782049339.41,-39782.086,-36905.281,-1.299
1782049339.51,-39782.109,-36905.289,-1.305
1782049339.62,-39782.125,-36905.289,-1.309
1782049339.72,-39782.156,-36905.289,-1.312
1782049339.82,-39782.188,-36905.289,-1.313
1782049339.92,-39782.219,-36905.289,-1.313
1782049340.03,-39782.258,-36905.289,-1.313
1782049340.13,-39782.293,-36905.289,-1.313
1782049340.23,-39782.324,-36905.289,-1.312
1782049340.34,-39782.363,-36905.297,-1.31
1782049340.44,-39782.41,-36905.297,-1.309
1782049340.54,-39782.449,-36905.297,-1.309
1782049340.65,-39782.484,-36905.297,-1.309
1782049340.75,-39782.496,-36905.297,-1.308
1782049340.85,-39782.504,-36905.301,-1.305
1782049340.95,-39782.512,-36905.324,-1.302
1782049341.05,-39782.512,-36905.328,-1.298
1782049341.16,-39782.516,-36905.328,-1.296
1782049341.26,-39782.547,-36905.34,-1.295
1782049341.36,-39782.559,-36905.355,-1.297
1782049341.46,-39782.566,-36905.359,-1.3
1782049341.56,-39782.566,-36905.359,-1.301
1782049341.67,-39782.566,-36905.363,-1.303
1782049341.77,-39782.566,-36905.363,-1.305
1782049341.87,-39782.543,-36905.363,-1.307
1782049341.97,-39782.512,-36905.375,-1.307
1782049342.08,-39782.477,-36905.395,-1.306
1782049342.18,-39782.445,-36905.402,-1.303
1782049342.28,-39782.414,-36905.402,-1.301
1782049342.38,-39782.379,-36905.402,-1.298
1782049342.49,-39782.352,-36905.402,-1.297
1782049342.59,-39782.324,-36905.402,-1.298
1782049342.69,-39782.293,-36905.402,-1.301
1782049342.8,-39782.258,-36905.402,-1.305
1782049342.9,-39782.242,-36905.402,-1.305
1782049343.0,-39782.242,-36905.402,-1.301
1782049343.1,-39782.242,-36905.402,-1.297
1782049343.21,-39782.242,-36905.402,-1.292
1782049343.31,-39782.242,-36905.402,-1.287
1782049343.41,-39782.242,-36905.402,-1.286
1782049343.51,-39782.23,-36905.402,-1.285
1782049343.62,-39782.23,-36905.402,-1.281
1782049343.72,-39782.23,-36905.402,-1.276
1782049343.82,-39782.23,-36905.402,-1.271
1782049343.92,-39782.223,-36905.418,-1.268
1782049344.02,-39782.223,-36905.422,-1.265
1782049344.13,-39782.203,-36905.453,-1.261
1782049344.23,-39782.203,-36905.461,-1.262
1782049344.33,-39782.203,-36905.492,-1.267
1782049344.43,-39782.203,-36905.523,-1.271
1782049344.53,-39782.203,-36905.535,-1.272
1782049344.64,-39782.203,-36905.566,-1.275
1782049344.74,-39782.203,-36905.602,-1.277
1782049344.84,-39782.195,-36905.633,-1.278
1782049344.94,-39782.191,-36905.664,-1.279
1782049345.05,-39782.184,-36905.695,-1.281
1782049345.15,-39782.184,-36905.727,-1.285
1782049345.25,-39782.184,-36905.758,-1.292
1782049345.35,-39782.184,-36905.793,-1.298
1782049345.45,-39782.184,-36905.824,-1.303
1782049345.56,-39782.164,-36905.855,-1.306
1782049345.66,-39782.16,-36905.902,-1.307
1782049345.76,-39782.16,-36905.934,-1.308
1782049345.86,-39782.141,-36905.973,-1.308
1782049345.97,-39782.109,-36906.004,-1.308
1782049346.07,-39782.078,-36906.051,-1.306
1782049346.17,-39782.047,-36906.082,-1.305
1782049346.27,-39782.016,-36906.113,-1.303
1782049346.38,-39781.992,-36906.125,-1.303
1782049346.48,-39781.98,-36906.129,-1.304
1782049346.58,-39781.969,-36906.133,-1.303
1782049346.68,-39781.969,-36906.133,-1.305
1782049346.79,-39781.969,-36906.133,-1.307
1782049346.89,-39781.961,-36906.133,-1.31
1782049346.99,-39781.957,-36906.133,-1.314
1782049347.09,-39781.945,-36906.133,-1.317
1782049347.2,-39781.926,-36906.133,-1.313
1782049347.3,-39781.902,-36906.133,-1.311
1782049347.4,-39781.895,-36906.156,-1.311
1782049347.5,-39781.895,-36906.184,-1.31
1782049347.6,-39781.895,-36906.215,-1.307
1782049347.71,-39781.895,-36906.242,-1.301
1782049347.81,-39781.895,-36906.27,-1.295
1782049347.91,-39781.898,-36906.301,-1.291
1782049348.01,-39781.922,-36906.332,-1.289
1782049348.12,-39781.957,-36906.367,-1.285
1782049348.22,-39781.988,-36906.398,-1.282
1782049348.32,-39782.02,-36906.43,-1.281
1782049348.42,-39782.051,-36906.461,-1.28
1782049348.52,-39782.055,-36906.492,-1.28
1782049348.63,-39782.062,-36906.527,-1.278
1782049348.73,-39782.066,-36906.539,-1.276
1782049348.83,-39782.066,-36906.57,-1.274
1782049348.94,-39782.066,-36906.602,-1.275
1782049349.04,-39782.055,-36906.633,-1.278
1782049349.14,-39782.023,-36906.664,-1.283
1782049349.24,-39781.996,-36906.695,-1.287
1782049349.34,-39781.965,-36906.727,-1.289
1782049349.45,-39781.945,-36906.758,-1.289
1782049349.55,-39781.91,-36906.773,-1.291
1782049349.65,-39781.879,-36906.773,-1.293
1782049349.75,-39781.848,-36906.773,-1.295
1782049349.86,-39781.828,-36906.773,-1.295
1782049349.96,-39781.816,-36906.777,-1.296
1782049350.06,-39781.816,-36906.777,-1.298
1782049350.16,-39781.816,-36906.777,-1.299
1782049350.27,-39781.816,-36906.777,-1.299
1782049350.37,-39781.812,-36906.777,-1.298
1782049350.47,-39781.812,-36906.777,-1.297
1782049350.57,-39781.812,-36906.785,-1.297
1782049350.68,-39781.812,-36906.816,-1.299
1782049350.78,-39781.812,-36906.836,-1.302
1782049350.88,-39781.812,-36906.867,-1.302
1782049350.98,-39781.812,-36906.898,-1.299
1782049351.09,-39781.812,-36906.93,-1.294
1782049351.19,-39781.812,-36906.949,-1.291
1782049351.29,-39781.812,-36906.984,-1.288
1782049351.4,-39781.812,-36907.043,-1.28
1782049351.5,-39781.812,-36907.074,-1.275
1782049351.6,-39781.812,-36907.109,-1.269
1782049351.7,-39781.812,-36907.141,-1.265
1782049351.7,-39781.812,-36907.141,-1.265
1782049351.81,-39781.812,-36907.172,-1.264
1782049351.91,-39781.812,-36907.203,-1.265
1782049352.01,-39781.812,-36907.234,-1.266
1782049352.11,-39781.812,-36907.266,-1.266
1782049352.22,-39781.812,-36907.297,-1.267
1782049352.32,-39781.812,-36907.328,-1.268
1782049352.42,-39781.812,-36907.363,-1.272
1782049352.52,-39781.812,-36907.371,-1.275
1782049352.63,-39781.812,-36907.371,-1.279
1782049352.73,-39781.812,-36907.395,-1.284
1782049352.83,-39781.812,-36907.398,-1.289
1782049352.93,-39781.836,-36907.398,-1.291
1782049353.03,-39781.867,-36907.398,-1.289
1782049353.14,-39781.898,-36907.398,-1.284
1782049353.24,-39781.926,-36907.398,-1.28
1782049353.34,-39781.938,-36907.402,-1.278
1782049353.45,-39781.953,-36907.422,-1.278
1782049353.55,-39781.984,-36907.422,-1.276
1782049353.65,-39782.02,-36907.414,-1.275
1782049353.75,-39782.051,-36907.383,-1.272
1782049353.85,-39782.082,-36907.359,-1.26
1782049353.96,-39782.113,-36907.328,-1.241
1782049354.06,-39782.129,-36907.297,-1.225
1782049354.16,-39782.16,-36907.266,-1.217
1782049354.26,-39782.18,-36907.234,-1.214
1782049354.37,-39782.18,-36907.199,-1.213
1782049354.47,-39782.164,-36907.172,-1.215
1782049354.57,-39782.16,-36907.164,-1.219
1782049354.67,-39782.133,-36907.164,-1.224
1782049354.78,-39782.102,-36907.164,-1.23
1782049354.88,-39782.07,-36907.16,-1.235
1782049354.98,-39782.039,-36907.152,-1.239
1782049355.08,-39782.008,-36907.152,-1.243
1782049355.19,-39782.0,-36907.152,-1.25
1782049355.29,-39782.0,-36907.152,-1.263
1782049355.39,-39782.0,-36907.152,-1.275
1782049355.49,-39781.98,-36907.145,-1.292
1782049355.59,-39781.953,-36907.137,-1.296
1782049355.7,-39781.953,-36907.137,-1.298
1782049355.8,-39781.953,-36907.133,-1.301
1782049355.9,-39781.953,-36907.133,-1.307
1782049356.0,-39781.953,-36907.133,-1.31
1782049356.11,-39781.953,-36907.133,-1.314
1782049356.21,-39781.953,-36907.133,-1.32
1782049356.31,-39781.953,-36907.133,-1.329
1782049356.41,-39781.953,-36907.133,-1.335
1782049356.52,-39781.953,-36907.133,-1.336
1782049356.62,-39781.953,-36907.133,-1.329
1782049356.72,-39781.953,-36907.133,-1.321
1782049356.83,-39781.941,-36907.133,-1.33
1782049356.93,-39781.934,-36907.133,-1.332
1782049357.03,-39781.93,-36907.133,-1.324
1782049357.13,-39781.93,-36907.133,-1.313
1782049357.23,-39781.93,-36907.133,-1.304
1782049357.34,-39781.914,-36907.133,-1.299
1782049357.44,-39781.887,-36907.152,-1.296
1782049357.54,-39781.883,-36907.176,-1.293
1782049357.64,-39781.879,-36907.203,-1.289
1782049357.75,-39781.855,-36907.234,-1.283
1782049357.85,-39781.848,-36907.266,-1.277
1782049357.95,-39781.848,-36907.297,-1.271
1782049358.05,-39781.848,-36907.328,-1.27
1782049358.16,-39781.848,-36907.359,-1.272
1782049358.26,-39781.848,-36907.391,-1.274
1782049358.36,-39781.848,-36907.414,-1.273
1782049358.46,-39781.848,-36907.414,-1.271
1782049358.56,-39781.852,-36907.414,-1.273
1782049358.67,-39781.883,-36907.414,-1.277
1782049358.77,-39781.914,-36907.414,-1.28
1782049358.87,-39781.945,-36907.414,-1.28
1782049358.97,-39781.977,-36907.414,-1.277
1782049359.07,-39782.008,-36907.414,-1.273
1782049359.18,-39782.039,-36907.414,-1.268
1782049359.28,-39782.07,-36907.414,-1.265
1782049359.38,-39782.098,-36907.414,-1.264
1782049359.49,-39782.129,-36907.422,-1.265
1782049359.59,-39782.16,-36907.449,-1.27
1782049359.69,-39782.223,-36907.477,-1.289
1782049359.8,-39782.254,-36907.504,-1.301
1782049359.9,-39782.285,-36907.504,-1.308
1782049360.0,-39782.316,-36907.508,-1.313
1782049360.1,-39782.348,-36907.508,-1.316
1782049360.21,-39782.359,-36907.508,-1.318
1782049360.31,-39782.359,-36907.508,-1.318
1782049360.41,-39782.359,-36907.508,-1.315
1782049360.51,-39782.359,-36907.508,-1.313
1782049360.62,-39782.359,-36907.508,-1.311
1782049360.72,-39782.359,-36907.508,-1.31
1782049360.82,-39782.359,-36907.508,-1.309
1782049360.92,-39782.359,-36907.508,-1.308
1782049361.02,-39782.391,-36907.512,-1.305
1782049361.13,-39782.422,-36907.527,-1.303
1782049361.23,-39782.453,-36907.527,-1.298
1782049361.33,-39782.488,-36907.527,-1.291
1782049361.43,-39782.516,-36907.527,-1.288
1782049361.53,-39782.547,-36907.535,-1.289
1782049361.64,-39782.59,-36907.539,-1.291
1782049361.74,-39782.645,-36907.547,-1.294
1782049361.84,-39782.699,-36907.547,-1.299
1782049361.94,-39782.75,-36907.547,-1.306
1782049362.05,-39782.809,-36907.543,-1.311
1782049362.15,-39782.844,-36907.52,-1.314
1782049362.25,-39782.883,-36907.488,-1.315
1782049362.35,-39782.914,-36907.465,-1.317
1782049362.46,-39782.945,-36907.457,-1.316
1782049362.56,-39782.977,-36907.457,-1.31
1782049362.66,-39783.0,-36907.457,-1.298
1782049362.76,-39783.008,-36907.445,-1.287
1782049362.87,-39783.023,-36907.426,-1.281
1782049362.97,-39783.035,-36907.426,-1.279
1782049363.07,-39783.035,-36907.426,-1.275
1782049363.17,-39783.035,-36907.422,-1.27
1782049363.28,-39783.035,-36907.418,-1.27
1782049363.38,-39783.039,-36907.418,-1.272
1782049363.48,-39783.039,-36907.414,-1.275
1782049363.58,-39783.039,-36907.414,-1.28
